URL,IsDomainIP,IsHTTPS,HasObfuscation,NoOfSubDomain,NoOfEqualsInURL,NoOfQMarkInURL,NoOfOtherSpecialCharsInURL,TLDLegitimateProb,HasTitle,HasFavicon,Robots,IsResponsive,HasDescription,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasPasswordField,HasCopyrightInfo,label
https://www.pearlsharbor.de,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1
https://www.miningweekly.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
https://www.sierrachest.com,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1
https://www.deephouseamsterdam.com,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
https://www.fujimediahd.co.jp,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1
https://www.theluminaryandco.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1
https://www.tnris.org,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
https://www.pressalert.ro,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
https://www.louisemathewson.com,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1
https://www.imomus.com,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
https://www.solorugs.com,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1
https://www.1888pressrelease.com,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
https://www.underscores.fr,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
https://www.citytosouth.com,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
https://www.eglin.af.mil,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1
https://www.dramastudiolondon.co.uk,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1
https://www.newyorksportsclubs.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1
https://www.enriqueiglesias.com,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1
https://www.natachamondonericpierre.fr,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1
https://www.auraltrad.com,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1
https://www.godotmedia.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
https://www.vampfurniture.co.za,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1
https://www.deployhq.com,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
https://www.ipcinfo.org,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1
https://www.team-lab.com,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
https://www.abettergreece.com,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1
https://www.picol.org,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
https://www.mcgregorcoxall.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.radio36.com.uy,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
https://www.thenaturalbaby.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
https://www.voli.bs.it,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
https://www.fosbirds.org,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1
https://www.novinarnica.plus,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
https://www.senseoncents.com,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1
https://www.sbstransit.com.sg,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1
https://www.samedayagratours.in,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
https://www.gumon.app,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
https://www.rolleritools.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.wscs.info,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1
https://www.the-go-project.com,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1
https://www.childbrides.org,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1
https://www.cryptopricewidget.com,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
https://www.flvacationconnection.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.nycservice.org,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1
https://www.digitalmars.com,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
https://www.newsaero.info,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
https://www.rakuteneagles.jp,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1
https://www.aberno.co.uk,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1
https://www.anaszilagyi.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1
https://www.funawards.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
https://www.strataarchitects.com,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1
https://www.stanley.co.jp,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1
https://www.mapplethorpefilm.com,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1
https://www.top-rider.com,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1
https://www.cop21paris.org,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
https://www.iran-bulletin.org,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1
https://www.boxofficepro.com,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
https://www.besttrendingnews.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.getstroll.com,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1
https://www.cursors-4u.com,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1
https://www.astronomy.org.gg,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1
https://www.zilverblauw.nl,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1
https://www.futureaudioworkshop.com,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1
https://www.faktysmolensk.niezniknelo.com,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1
https://www.conasi.eu,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1
https://www.robmathes.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.plrdatabase.net,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1
https://www.childhood-business.de,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
https://www.alumhm.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.robertgaskins.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.mikenutterllc.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1
https://www.snhu.edu,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
https://www.mychurchwebsite.net,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1
https://www.theworkerslab.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
https://www.leouieda.com,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1
https://www.sathersjewelers.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1
https://www.tuckerellis.com,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1
https://www.sri.com,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
https://www.ecoenclose.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1
https://www.pressfire.no,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
https://www.linuxcenter.ru,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1
https://www.reapp.io,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
https://www.genealogybank.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.e3g.org,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
https://www.seututorial.com,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1
https://www.shadygrovefertility.com,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
https://www.eastmountairy.org,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
https://www.blenheim.surrey.sch.uk,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1
https://www.biografiadechile.cl,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1
https://www.naspers.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1
https://www.actualno.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.nybabystore.com,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1
https://www.cc-chapman.com,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1
https://www.fireflycraft.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
https://www.grasiemercedes.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.faber.co.uk,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1
https://www.michalpaszkiewicz.co.uk,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1
https://www.mangust-food.ru,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1
https://www.nheconomy.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.uniqueworldrecords.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.stanfieldshutter.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
https://www.bluefountainmedia.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.rtm.fr,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
https://www.centre4activeliving.ca,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1
https://www.bubisphotography.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
https://www.nyteknik.se,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1
https://www.everythingmom.com,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
https://www.thetemplebar.info,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1
https://www.euromanticism.org,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1
https://www.stourvalleyway.co.uk,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1
https://www.taleek.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.anggitaramani.com,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1
https://www.hugr.ca,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1
https://www.nerdologues.com,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1
https://www.pizazz.biz,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1
https://www.kingoftheranges.com.au,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1
https://www.helloworldlive.com,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
https://www.templehealth.org,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
https://www.citypeopleonline.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.ctbirding.org,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
https://www.kshvid.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
https://www.face.eu,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1
https://www.708media.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1
https://www.hlsapp.ch,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
https://www.navodayatimes.in,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
https://www.cqrlog.com,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
https://www.jewishvoiceforpeace.org,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
https://www.atelierdelagehoeve.nl,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1
https://www.kristikuusk.com,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1
https://www.weierlaw.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.canal10.com.uy,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1
https://www.josephnicolosi.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1
https://www.indiacadworks.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1
https://www.stmga.org,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
https://www.waskasoopark.ca,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
https://www.kilians.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.good-cook.ru,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1
https://www.havrechamber.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.hsucares.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
https://www.rfdtv.com,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1
https://www.cdrlabs.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
https://www.arganoilproductreviews.com,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
https://www.pincode.net.in,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
https://www.emoryhealthcare.org,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
https://www.taino-tribe.org,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1
https://www.americanhorsepubs.org,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
https://www.marrymag.de,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1
https://www.indiestrader.com,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
https://www.ferro-alloys.cn,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
https://www.tidytextmining.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
https://www.themotormuseuminminiature.co.uk,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
https://www.swiftoilchange.in,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
https://www.qucox.com,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
https://www.firsthotels.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.llandudno.gov.uk,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1
https://www.kupat.org.il,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1
https://www.tuf.co.jp,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
https://www.strudelandcream.com,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
https://www.jengrantham.com,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
https://www.cell-auto.com,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
https://www.fountainhill.org,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1
https://www.managerstats.co.uk,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1
https://www.nwitimes.com,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
https://www.thk.org.tr,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1
https://www.fortisalberta.com,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1
https://www.tomkins.org,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1
https://www.sidingandwindowsatlanta.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.gleeclub.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.arnflo.se,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
https://www.treasuresofalchemy.com,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1
https://www.medel.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.pwc.co.uk,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1
https://www.permafungi.be,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1
https://www.shopkeepermovie.com,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1
https://www.montrealjazzfest.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.eljc.org,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
https://www.louisvillesports.org,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
https://www.sema.co.at,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1
https://www.innova.mu,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1
https://www.saa.co.uk,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1
https://www.kvkjewelrydesign.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
https://www.yelmonline.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
https://www.ctie.monash.edu.au,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1
https://www.wordsmyth.net,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
https://www.bhbikes.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1
https://www.annoyingfreakgames.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
https://www.theicedsugarcookie.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1
https://www.sfccmo.edu,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1
https://www.revolutionpermanente.fr,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
https://www.marketplacepromos.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.tomilho-limao.com,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
https://www.ncnrm.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
https://www.afternoonvoice.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.ieft.net,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
https://www.coldlaserpainrelief.com,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
https://www.inlinehokej.cz,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
https://www.oxnotes.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1
https://www.rebeltwins.com,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1
https://www.girton.cam.ac.uk,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1
https://www.portrait-star.fr,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1
https://www.findspark.com,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1
https://www.jiocloud.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
https://www.htchurch.uk,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1
https://www.vectorunit.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.bnc.ca,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1
https://www.hightecheurope.eu,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1
https://www.plantgoodseed.com,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1
https://www.meppublishers.com,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
https://www.thisisecocide.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1
https://www.ripopmusic.org,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
https://www.bls.gov,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
https://www.dienchan.org,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1
https://www.yourdesignerdogblog.com,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
https://www.columbuszoo.org,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1
https://www.xrefer.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1
https://www.hamiltonproject.org,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
https://www.bookaflower.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.webcare4all.nl,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1
https://www.avaresearch.com,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1
https://www.eevblog.com,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1
https://www.haring.com,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1
https://www.portevergladeswebcam.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.ncl.ucar.edu,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
https://www.instituteofcaninebiology.org,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
https://www.stocker.jp,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1
https://www.indiepoprock.fr,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1
https://www.bee-hexagon.net,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1
https://www.yourhrworld.com,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
https://www.hopskipdrive.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.milehichurch.org,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1
https://www.malakye.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
https://www.calorgas.ie,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1
https://www.thelondoncorsetcompany.co.uk,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1
https://www.rogueguitarshop.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
https://www.robeks.com,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1
https://www.nanog.org,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
https://www.quebecgetaways.com,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1
https://www.preliber.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.civil.org.mk,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1
https://www.findurings.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.rapmusicguide.com,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1
https://www.bakewithstork.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1
https://www.foodrockett.com,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1
https://www.popdoggie.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1
https://www.newkaliningrad.ru,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
https://www.chefsemporium.net,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
https://www.sk-gaming.com,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1
https://www.sotapolku.fi,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
https://www.abvp.org,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1
https://www.caab.co.bw,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1
https://www.mifiestadepapel.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
https://www.worldlearning.org,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1
https://www.deluci.be,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1
https://www.visitrhodeisland.com,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
https://www.sclhealth.org,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
https://www.fortunebusinessinsights.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.vixra.org,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
https://www.prosci-inc.com,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
https://www.skippress.com,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
https://www.museudocafe.org.br,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1
https://www.globalfundforwomen.org,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
https://www.nab.com.au,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1
https://www.radiomaria.ph,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1
https://www.vizcayaswimwear.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1
https://www.hellohomeroom.com,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
https://www.youcanplayproject.org,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
https://www.amazing-holland.nl,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
https://www.papelesvip.com,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1
https://www.catbreedslist.com,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1
https://www.mofald.gov.np,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1
https://www.henandstagsligo.ie,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1
