URL,IsDomainIP,IsHTTPS,HasObfuscation,NoOfSubDomain,NoOfEqualsInURL,NoOfQMarkInURL,NoOfOtherSpecialCharsInURL,URLSimilarityIndex,TLDLegitimateProb,HasTitle,HasFavicon,Robots,IsResponsive,HasDescription,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasPasswordField,HasCopyrightInfo,label
https://www.dutchdesignawards.nl,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1
http://www.p30oopp.blogspot.com,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.prosim.net,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
https://www.feedmag.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
https://www.karten-kunst.de,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1
http://www.5iw68rugwfcir37uj8z3r6rfaxwd8g8cdcfcqw62.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://verifiedownlpro.web.app/,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.smtp.applesoftupdate.com,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.countrysidehotels.se,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1
https://www.addictivebooks.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
https://www.zet-info.com,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1
https://www.youzu.com,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
http://accesso-utente-web.69-57-163-131.cprapid.com/,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.fitdramas.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.muzeulliteraturiiiasi.ro,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1
https://www.truehollywoodtalk.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
https://conetgut-ytey.web.app/,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
https://www.currenttides.net,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1
https://www.hairfacts.com,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1
https://www.sensorsinc.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
http://att-102239.weeblysite.com/,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://ashleybecklivenueve.web.app/,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.scribbr.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1
https://www.palestinechronicle.com,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
https://www.sjnd.org,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
http://www.cloudwebappservice.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
http://117.6.207.182/wordpress/newgov/sms2.html,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0
https://www.pizza-la.co.jp,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1
http://www.h15.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://maildinshaakckjnw402.web.app/,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
https://s3.amazonaws.com/appforest_uf/f1679935164742x894422764430747000/emcompass.html,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.bca.zdungk.com,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://mtea-mask.com/connect.php,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
https://projet2022setup2023.web.app/,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
https://www.bannasch.de,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
https://www.3659006.com,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.searchinzone.org,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://trakbnkiadesihizmetinizdeyizsubatt2023tr8.com/login/index.php?lang=tr,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.onswiftwings.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.themeadowsschool.org,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
https://www.marysvilleglobe.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
http://www.gstfranchisecenter.com,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
https://www.tommygodwin.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
https://aol-101575.weeblysite.com/,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
https://www.dutchwindwheel.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
https://v789.club/,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
https://neatclutteredexecutables.5454547851d.repl.co/,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
https://bafybeie7s43322fktvccuq6wkakhtnjain24zshukkyxmuojiomfq3zsxm.ipfs.dweb.link/043.html,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0
https://aaplrenner.cloud/,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
https://www.districtfloordepot.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
https://condescending-austin-1a040b.netlify.app/,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
https://docs.google.com/forms/d/e/1faipqlsemflq-hjsx6cq_dknesou6y9wvu2iam29kbxfij0tbjczz0q/viewform,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0
http://www.travelwadi.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.homebrewtalk.com,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1
http://www.ww1.beeppool.org,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.haarlemmermeermuseum.nl,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
https://www.bigfoot.com,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
http://www.advanced-ip-scaner.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.disturbed1.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1
https://wwwinfoview.kufangyun.com/jp.php,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
https://www.sehiyye.gov.az,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1
http://www.musthopanewbie.000webhostapp.com,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
https://www.yellowcabonline.com,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
https://www.objectivezero.org,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
http://www.zelmay.cf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.gigatrend.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.navarrocollege.edu,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1
https://www.artistaday.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.wakingthered.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.palass.org,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
https://sezoiv.web.app/,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
http://www.mono-arts.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://login.p.verifyyahoomail.com/login.php?https://login.yahoo.com/?.src=ym&.intl=us&.lang=en-us,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
https://kalk.fr/wp-content/plugins/ioptimization/lin/only%20china,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://s3.amazonaws.com/appforest_uf/f1679627454927x155361935840985660/hawkin.html,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.lagosjudiciary.gov.ng,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
https://www.identixweb.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://ipfs.io/ipfs/bafybeifkzjedon3gsio76zaxs2w6nm7dghqxsl3ikylmrslxj4ic2bwuoy/,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://s4-fat.firebaseapp.com/,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
https://www.gaborstore.nl,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
http://www.fronterapost.house,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.bayernforum.com,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1
https://wordpress-913877-3172019.cloudwaysapps.com/psll/4635a93c1c04e6f/login.php,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.threadcheck.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
https://www.detroitbadboys.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
http://mail.deliverylifesupport.com/public/vf50kszqyryn14x6vswulnkyrjdlw2p7,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
http://www.healthcarereport24.com,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
http://www.onlineproxy.us,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
https://www.cigargeeks.com,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1
https://t.co/2nd3gdomfm,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.dogware.pw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://www.greaternoidaauthority.in,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
https://www.czech-glass-society.cz,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
http://88002325565654.my.id/vlation.php,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
https://www.acewallet.finance,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
https://www.bigcanyoncc.org,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
https://www.yodobashi-co.shop/jp.php,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
https://www.pitkincounty.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
https://www.orono.org,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
http://ybbaw6.webwave.dev/,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.newlondon.org.uk,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1
http://www.dionneg.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
http://uhcthankyou.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.pristineclassical.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
https://www.apec.org,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1
https://www.tidbitsofexperience.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1
https://www.garaget.org,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
https://www.sprayedout.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
http://www.goober.sh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.techooze.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.mooredaleconcerts.com,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1
https://www.astroscience.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.yasinrayan.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
https://www.spamcop.net,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1
https://bafybeie2cw4x7ccgx44g7v6td2p4laryuaoh3tpv53hs75ilebhbigd7nm.ipfs.dweb.link/,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.yabeyrouth.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
https://www.torontogardens.com,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1
https://www.schau-hin.info,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1
https://www.ccit.edu.cn,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
https://www.thereporterethiopia.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1
http://www.westleyu.cf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.gamblrapps.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://joeroundxx006.firebaseapp.com/,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0
https://www.ipcc-nggip.iges.or.jp,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
http://www.eblaghie-15.ga,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.home.bespike.com,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
https://mn8xt8.webwave.dev/,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.update9876.dnsd.me,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.mashvirtual.com,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1
https://www.codescan.io,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
https://www.airthings.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.mbtionline.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.dsprelated.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1
http://medo.world/wp/adobe/error.php,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
https://www.purplehousepress.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
https://p1v2og.webwave.dev/,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.1c1157fa.caa.update.customs-lk.org,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
http://video.o6hff.com/ntzyywtw/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.northwest-homes.com,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1
https://dasdsad.dfsfdfdsfsd.repl.co/des/index.php,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://amfdc5u.firebaseapp.com/,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
http://www.saisson-co-jp.aeocnse.tyjlpa.top/jp.php,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.vigyan.com,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
https://www.lfp.fr,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
https://aave-ethereum.info/#/,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
https://www.aep.gov.py,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
https://borys.kasienkakonla.pl/aiigro/email@example.com,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
https://s3.ap-northeast-2.wasabisys.com/docusign270220234docs038mic/docu.htm,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.wpmaintenanceteam.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://docs.google.com/forms/d/e/1faipqlscirilop6_iti0zvvrlsbk8zfaeo-f10otlhj9k5liyervk4g/viewform,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0
http://www.hospitaldesitges.cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.amazcon-co-jp.amacszan.fyhikw.top/ap/signin,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.detakhukum.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
https://convention-securitaire-paribas.web.app/,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
https://www.page.org.au,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1
http://www.b0ne.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.getgrist.com,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1
https://23154.jimdosite.com/,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
https://www.thekojonnamdishow.org,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1
https://www.tenutasantigiacomoefilippo.it,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1
https://www.redeem-azuki.com/,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.colorix.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1
http://www.uberoatsn.com.aia130.top/,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.gatewayantimanomissioni.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
http://www.erhbdf.gq,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.woodstor.com,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
https://www.sareligionuoft.ca,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
https://www-info-smbc.viptupian.com/all/login.php,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://dijitalsubeacikdenizv10-com.tk/,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://sparka-pushtan.com/,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
http://www.matemik.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
http://gemunelooggi.godaddysites.com/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.poczta.blocktrail.com,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.gccouncil.go.kr,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1
https://www.explorewithed.co.uk,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1
http://www.ticket-11.com/,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
https://www.nmrcnoida.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.ilotsacre.be,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
https://www.teacherstylebox.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1
https://www.musiccouncil.org,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1
https://www.faconjacmin.com,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1
https://www.cinechronicle.com,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1
http://www.a63vfd6e57.s3.ap-northeast-1.amazonaws.com,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.dudley-stephens.com,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1
https://www.yokohamafc.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://mail.deliverylifesupport.com/public/lturkcznkatlbm6vtkpqptmb40v0a6fx,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.philipkdickaward.org,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
https://www.harmonicinc.com,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
https://www.thenatureofcities.com,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1
https://www.winemerchantcincinnati.com,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
https://www.montrealmirror.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
https://www.lelo.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://fleek.ipfs.io/ipfs/qmfnhdfgpp7paidpveq7rztcswt242jfetwyknqfjhmonw/,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.scamalert.sg,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
https://gacgestaocorporativa.com.br/@b3xx/index.html#abuse@bluehost.com,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
http://www.ninjaweb.xyz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.soundpure.com,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1
https://www.fares-foundation.org,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1
https://servidorluizafacil23.com/?gclid=eaiaiqobchmi5ejgvbfh_qivgftjbx3p3ghreaayasaaegls3vd_bwe,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.schokogirls.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.arcadiawd.com,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1
https://5jgowejs.ru/1c816,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.juegosdigitales24horas.com/sfnotice/globalsources/index2.php?email,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0
http://www.f0538075.xsph.ru,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
http://2q93314.atsnx.com/,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.la-croix.com,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1
https://21673669-1bd7-4fef-9648-dba54a2d4f5f.id.repl.co/,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
https://docs.google.com/presentation/d/e/2pacx-1vqgjsgbbagm8ikte66dglxkhzuyoxvx64veyg4bbfwy1sty8bkzieidtlpqmdll7axap9kmsyglkzcm/pub?start=false&loop=false&delayms=3000,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0
https://www.designdirect.io,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1
https://www.montgomeryhistory.org,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1
https://ipfs.litnet.work/ipfs/bafybeidvnscpg4et53tdvs4iel5cxua2j4ffcjoyupkyymkgjl2rpywxq4,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
https://maildinshaakckjnw272.web.app/,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
http://www.encludemedia.com,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
http://www.mazengr.com,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
https://nodeunblocker.net/proxy/https:/www.mercadolibre.com/jms/mlm/lgz/login?platform_id=ml&go=https://articulo.mercadolibre.com.mx/mlm-1405430125-toner-hp-507a-amarillo-original-6000-paginas-ce402a-_jm&logintype=explicit,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0
https://www.closingtheloop.eu,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1
https://www.biospace.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://super-wind-8716.horavi7644.workers.dev/,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.thecasecentre.org,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1
https://www.huisaanzeecadzand.nl,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1
http://www.hopedalebooks.com,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
https://ipfs.io/ipfs/qmxesznm7jr6mc5uy4rsyhyuwf9ubv3vfnuztq7vupyesu,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
http://662099311571888xxdazbvqvqyzgkvu.sepa-00980-force-drop.oa.r.appspot.com/?fbclid=iwar0h8tpzozrgcqcn1vynitdojhdrid5anrbq8n37vuuaxv5wsqg5hrmdoam,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
http://www.berjke.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://s3.amazonaws.com/appforest_uf/f1675899872999x516426315073413000/po0.html,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0
https://www.ryukyu-corazon.com,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
http://www.connsec.publicvm.com,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://primarie.net/site/wp-includes/js/jp/exciting-dhawan-plesk.page.html,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
http://www.myrefund-ato.myseoplus.com,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
https://authauthvalidate1.firebaseapp.com/,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.2all.de,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://ev6gwa.webwave.dev/,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
